Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros,Conversion Ratio,Warehouse Name,Warehouse Country,Warehouse City,Road,Rail,Sea,Air,total_dist,Location,Warehouse_Latitude,Warehouse_Longitude,Latitude,Longitude,KG,CO2 Road,CO2 Rail,CO2 Sea,CO2 Air,CO2 Total
2021-01-08,1-2021,3403434,5003451-51,21000061,50,8803271-71,25.0,12.74,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.6,0.017001504,0.0,0.0,1.10124,1.118241504
2021-01-08,1-2021,3403434,5003451-51,21000061,51,8803261-61,25.0,12.74,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.6,0.017001504,0.0,0.0,1.10124,1.118241504
2021-01-08,1-2021,3403434,5003451-51,21000061,52,8803251-51,25.0,45.9,0.08391,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.09775,0.05944150835999999,0.0,0.0,3.85021035,3.9096518583599997
2021-01-08,1-2021,3403434,5003451-51,21000061,55,893133-33,20.0,23.71,0.0596,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.192,0.03377632128,0.0,0.0,2.1877967999999997,2.2215731212799996
2021-01-08,1-2021,3403434,5003451-51,21000061,56,824755-55,20.0,14.32,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.64,0.018134937600000005,0.0,0.0,1.1746560000000001,1.1927909376
2021-01-08,1-2021,3403434,5003451-51,21000061,57,951345-45,20.0,29.76,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.28,0.03626987520000001,0.0,0.0,2.3493120000000003,2.3855818752
2021-01-08,1-2021,3403434,5003451-51,21000061,58,951344-44,20.0,29.76,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.28,0.03626987520000001,0.0,0.0,2.3493120000000003,2.3855818752
2021-01-08,1-2021,3403434,5003451-51,21000061,60,875710-10,25.0,15.76,0.017,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.42500000000000004,0.012042732000000002,0.0,0.0,0.780045,0.792087732
2021-01-08,1-2021,3403434,5003451-51,21000061,61,905470-70,50.0,54.98,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.6,0.04533734400000001,0.0,0.0,2.93664,2.981977344
2021-01-08,1-2021,3403434,5003451-51,21000061,62,875711-11,50.0,54.98,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.6,0.04533734400000001,0.0,0.0,2.93664,2.981977344
2021-01-08,1-2021,3403434,5003451-51,21000061,63,1199005728-28,24.0,40.92,0.054,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.296,0.036723248640000004,0.0,0.0,2.3786784000000005,2.4154016486400005
2021-01-08,1-2021,3403434,5003451-51,21000061,64,875708-08,25.0,25.85,0.036,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.8999999999999999,0.025502255999999997,0.0,0.0,1.6518599999999997,1.6773622559999997
2021-01-08,1-2021,3403434,5003451-51,21000061,65,875593-93,25.0,43.5,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.6,0.04533734400000001,0.0,0.0,2.93664,2.981977344
2021-01-08,1-2021,3403434,5003451-51,21000061,66,9581661-61,24.0,53.75,0.118,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.832,0.08024709888,0.0,0.0,5.197852800000001,5.278099898880001
2021-01-08,1-2021,3403434,5003451-51,21000061,68,841360-60,24.0,27.12,0.125,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,3.0,0.08500752,0.0,0.0,5.5062,5.591207519999999
2021-01-08,1-2021,3403434,5003451-51,21000061,69,841362-62,48.0,61.01,0.18,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,8.64,0.24482165760000002,0.0,0.0,15.857856,16.1026776576
2021-01-08,1-2021,3403434,5003451-51,21000061,70,8128704-04,40.0,38.94,0.02092,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.8368,0.023711430912000002,0.0,0.0,1.5358627200000001,1.559574150912
2021-01-08,1-2021,3403434,5003451-51,21000061,71,8128741-41,40.0,75.86,0.03392,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.3568,0.038446067712,0.0,0.0,2.4902707200000003,2.5287167877120003
2021-01-08,1-2021,3403434,5003451-51,21000061,72,924593-93,2.0,227.57,3.6689,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,7.3378,0.20792272675200002,0.0,0.0,13.46779812,13.675720846752
2021-01-08,1-2021,3403434,5003451-51,21000061,74,8695976-76,20.0,41.36,0.0329,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.6579999999999999,0.01864498272,0.0,0.0,1.2076932,1.22633818272
2021-01-08,1-2021,3403434,5003451-51,21000061,75,8705001-01,20.0,22.39,0.0236,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.472,0.013374516480000001,0.0,0.0,0.8663088000000001,0.8796833164800001
2021-01-08,1-2021,3403434,5003451-51,21000061,76,8794311-11,20.0,43.88,0.0385,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.77,0.021818596800000003,0.0,0.0,1.4132580000000001,1.4350765968
2021-01-08,1-2021,3403434,5003451-51,21000061,77,900338-38,20.0,22.8,0.0253,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.506,0.014337935040000003,0.0,0.0,0.9287124000000001,0.9430503350400001
2021-01-08,1-2021,3403434,5003451-51,21000061,78,918463-63,20.0,22.8,0.02076,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.4152,0.011765040768000001,0.0,0.0,0.7620580800000001,0.7738231207680001
2021-01-08,1-2021,3403434,5003451-51,21000061,79,8022921-21,20.0,20.07,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.64,0.018134937600000005,0.0,0.0,1.1746560000000001,1.1927909376
2021-01-08,1-2021,3403434,5003451-51,21000061,82,8871561-61,10.0,9.08,0.04395,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.4395,0.01245360168,0.0,0.0,0.8066583,0.81911190168
2021-01-08,1-2021,3403434,5003451-51,21000061,84,918470-70,10.0,6.56,0.05925,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.5925,0.016788985200000002,0.0,0.0,1.0874745000000001,1.1042634852000002
2021-01-08,1-2021,3403434,5003451-51,21000061,85,920293-93,25.0,40.1,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.2875,0.064818234,0.0,0.0,4.1984775,4.263295734
2021-01-08,1-2021,3403434,5003451-51,21000061,86,937508-08,26.0,61.37,0.139,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,3.6140000000000003,0.10240572576000002,0.0,0.0,6.633135600000001,6.735541325760001
2021-01-08,1-2021,3403434,5003451-51,21000061,87,841800-00,25.0,78.68,0.185,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,4.625,0.13105326,0.0,0.0,8.488725,8.61977826
2021-01-08,1-2021,3403434,5003451-51,21000061,88,937443-43,20.0,92.6,0.275,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,5.5,0.15584712,0.0,0.0,10.0947,10.25054712
2021-01-08,1-2021,3403434,5003451-51,21000061,89,8289641-41,24.0,71.42,0.13,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,3.12,0.08840782080000001,0.0,0.0,5.726448,5.8148558208
2021-01-08,1-2021,3403434,5003451-51,21000061,91,8902881-81,25.0,68.6,0.206,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,5.1499999999999995,0.145929576,0.0,0.0,9.452309999999999,9.598239576
2021-01-08,1-2021,3403434,5003451-51,21000061,92,9375182-82,20.0,29.66,0.146,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.92,0.08274065280000001,0.0,0.0,5.359368,5.4421086528
2021-01-08,1-2021,3403434,5003451-51,21000061,93,8575613-13,24.0,36.68,0.081,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.944,0.05508487296,0.0,0.0,3.5680176,3.6231024729600003
2021-01-08,1-2021,3403434,5003451-51,21000061,94,8575624-24,24.0,54.96,0.109,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.616,0.07412655744000002,0.0,0.0,4.801406400000001,4.875532957440001
2021-01-08,1-2021,3403434,5003451-51,21000061,95,926446-46,20.0,17.25,0.10743,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.1486,0.060882385824000004,0.0,0.0,3.9435404400000005,4.004422825824
2021-01-08,1-2021,3403434,5003451-51,21000061,96,992712-12,20.0,30.06,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.38,0.010767619200000002,0.0,0.0,0.6974520000000001,0.7082196192000001
2021-01-08,1-2021,3403434,5003451-51,21000061,97,996713-13,20.0,30.06,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.38,0.010767619200000002,0.0,0.0,0.6974520000000001,0.7082196192000001
2021-01-08,1-2021,3403434,5340672-72,20203327,1,837396-96,2800.0,1148.0,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,81.2,0.6446162688000001,0.0,1.0523520000000002,0.0,1.6969682688000003
2021-01-08,1-2021,3403434,5340672-72,20203327,2,8805374-74,2160.0,1598.4,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,168.04799999999997,1.3340698859519997,0.0,2.17790208,0.0,3.5119719659519997
2021-01-08,1-2021,3403434,5340672-72,20203327,3,896996-96,3500.0,3780.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,343.84,2.72961647616,0.0,4.4561664,0.0,7.185782876159999
2021-01-08,1-2021,3403434,5340672-72,20203395,1,9240111-11,2592.0,1283.04,0.0422,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,109.3824,0.8683457458176002,0.0,1.4175959040000001,0.0,2.2859416498176004
2021-01-08,1-2021,3403434,5340672-72,20203395,2,8805374-74,4320.0,3196.8,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,336.09599999999995,2.6681397719039994,0.0,4.35580416,0.0,7.023943931903999
2021-01-08,1-2021,3403434,5340672-72,20203395,3,896996-96,5250.0,5670.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,515.76,4.0944247142400005,0.0,6.684249599999999,0.0,10.77867431424
2021-01-11,1-2021,3403434,5293132-32,21000301,1,8308611-11,20.0,12.81,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.44380000000000003,0.015064631232000003,0.0,0.0,0.7828632000000002,0.7979278312320002
2021-01-11,1-2021,3403434,5293132-32,21000301,2,802051-51,10.0,7.97,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.2759,0.009365326176,0.0,0.0,0.4866876,0.496052926176
2021-01-11,1-2021,3403434,5293132-32,21000301,3,802052-52,10.0,7.97,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.2759,0.009365326176,0.0,0.0,0.4866876,0.496052926176
2021-01-11,1-2021,3403434,5293132-32,21000301,4,830863-63,20.0,29.25,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.095199999999998,0.03717616972799993,0.0,0.0,1.9319327999999967,1.9691089697279966
2021-01-11,1-2021,3403434,5293132-32,21000301,5,830865-65,40.0,58.51,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,2.190399999999996,0.07435233945599987,0.0,0.0,3.8638655999999933,3.9382179394559933
2021-01-11,1-2021,3403434,5293132-32,21000301,6,802797-97,20.0,18.46,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.64,0.0217245696,0.0,0.0,1.1289600000000002,1.1506845696
2021-01-11,1-2021,3403434,5293132-32,21000301,7,802796-96,20.0,18.46,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.64,0.0217245696,0.0,0.0,1.1289600000000002,1.1506845696
2021-01-11,1-2021,3403434,5293132-32,21000301,8,943437-37,20.0,32.38,0.05568,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.1136,0.037800751104,0.0,0.0,1.9643903999999999,2.002191151104
2021-01-11,1-2021,3403434,5293132-32,21000301,9,872721-21,10.0,6.41,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.22190000000000001,0.007532315616000001,0.0,0.0,0.3914316000000001,0.3989639156160001
2021-01-11,1-2021,3403434,5293132-32,21000301,10,802063-63,20.0,12.51,0.022,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.43999999999999995,0.014935641599999999,0.0,0.0,0.77616,0.7910956416
2021-01-11,1-2021,3403434,5293132-32,21000301,11,802070-70,20.0,24.82,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.8,0.027155712000000002,0.0,0.0,1.4112000000000002,1.4383557120000003
2021-01-11,1-2021,3403434,5293132-32,21000301,12,802077-77,20.0,18.3,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.38,0.012898963199999999,0.0,0.0,0.6703200000000001,0.6832189632000001
2021-01-11,1-2021,3403434,5293132-32,21000301,13,802078-78,20.0,18.3,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.38,0.012898963199999999,0.0,0.0,0.6703200000000001,0.6832189632000001
2021-01-11,1-2021,3403434,5293132-32,21000301,14,902126-26,20.0,25.72,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.38,0.012898963199999999,0.0,0.0,0.6703200000000001,0.6832189632000001
2021-01-11,1-2021,3403434,5293132-32,21000301,16,895956-56,20.0,20.68,0.0178,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.356,0.01208429184,0.0,0.0,0.627984,0.64006829184
2021-01-11,1-2021,3403434,5293132-32,21000301,17,8871292-92,20.0,25.72,0.02191,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.4382,0.014874541247999999,0.0,0.0,0.7729847999999999,0.787859341248
2021-01-11,1-2021,3403434,5293132-32,21000301,18,8031256-56,20.0,13.82,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.38,0.012898963199999999,0.0,0.0,0.6703200000000001,0.6832189632000001
2021-01-11,1-2021,3403434,5293132-32,21000301,19,8031246-46,20.0,13.82,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.38,0.012898963199999999,0.0,0.0,0.6703200000000001,0.6832189632000001
2021-01-11,1-2021,3403434,5293132-32,21000301,22,942076-76,20.0,27.44,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.64,0.0217245696,0.0,0.0,1.1289600000000002,1.1506845696
2021-01-11,1-2021,3403434,5293132-32,21000301,23,943453-53,20.0,25.42,0.02061,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.4122,0.013991980607999999,0.0,0.0,0.7271208,0.741112780608
2021-01-11,1-2021,3403434,5293132-32,21000301,26,8479004-04,20.0,33.19,0.02113,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.4226,0.014345004864,0.0,0.0,0.7454664,0.759811404864
2021-01-11,1-2021,3403434,5293132-32,21000301,27,8794074-74,20.0,44.28,0.0163,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.32599999999999996,0.011065952639999998,0.0,0.0,0.575064,0.58612995264
2021-01-11,1-2021,3403434,5293132-32,21000301,28,897001-01,25.0,32.28,0.04304,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.076,0.03652443264,0.0,0.0,1.8980640000000002,1.9345884326400002
2021-01-11,1-2021,3403434,5293132-32,21000301,29,921215-15,25.0,39.75,0.058,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.4500000000000002,0.049219728000000004,0.0,0.0,2.5578000000000003,2.6070197280000005
2021-01-11,1-2021,3403434,5293132-32,21000301,30,920400-00,25.0,39.75,0.058,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.4500000000000002,0.049219728000000004,0.0,0.0,2.5578000000000003,2.6070197280000005
2021-01-11,1-2021,3403434,5293132-32,21000301,31,8902742-42,25.0,17.28,0.058,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.4500000000000002,0.049219728000000004,0.0,0.0,2.5578000000000003,2.6070197280000005
2021-01-11,1-2021,3403434,5293132-32,21000301,32,8902753-53,25.0,13.24,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.8,0.027155712000000002,0.0,0.0,1.4112000000000002,1.4383557120000003
2021-01-11,1-2021,3403434,5293132-32,21000301,33,861127-27,25.0,13.75,0.015,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.375,0.01272924,0.0,0.0,0.6615000000000001,0.6742292400000001
2021-01-11,1-2021,3403434,5293132-32,21000301,34,9373901-01,20.0,10.59,0.02,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.4,0.013577856000000001,0.0,0.0,0.7056000000000001,0.7191778560000002
2021-01-11,1-2021,3403434,5293132-32,21000301,35,9245611-11,20.0,21.28,0.0617,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.234,0.04188768576,0.0,0.0,2.1767760000000003,2.21866368576
2021-01-11,1-2021,3403434,5293132-32,21000301,36,950640-40,20.0,31.88,0.07437,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.4874,0.050489257536,0.0,0.0,2.6237736000000003,2.674262857536
2021-01-11,1-2021,3403434,5293132-32,21000301,37,889228-28,20.0,12.71,0.01703,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.3406,0.011561544384,0.0,0.0,0.6008184000000001,0.6123799443840001
2021-01-11,1-2021,3403434,5293132-32,21000301,38,824755-55,20.0,14.32,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.64,0.0217245696,0.0,0.0,1.1289600000000002,1.1506845696
2021-01-11,1-2021,3403434,5293132-32,21000301,39,951344-44,20.0,29.76,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,1.28,0.0434491392,0.0,0.0,2.2579200000000004,2.3013691392
2021-01-11,1-2021,3403434,5293132-32,21000301,40,875709-09,25.0,15.76,0.017,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,353.59,0,0,840,1193.59,"Vienna, Austria",48.9575,4.365,48.2082,16.3738,0.42500000000000004,0.014426472000000001,0.0,0.0,0.7497000000000001,0.7641264720000002
